Battery Age,Daily Usage Hours,Gaming User,Design Capacity,Cycle Count,CPU Usage,GPU Usage,Power Consumption,Average Temperature,Full Charge Capacity,Battery Health
6,4.801375444578944,0,77345,1469,38.27772904838001,23.147324026168533,39.653093288426184,27.72575097327735,62066.44315382267,81.17864393569461
4,1.0768048806838293,0,58895,958,21.78522993196759,12.105607024941015,41.0918378566763,32.8157335961959,48773.718018685584,82.89021472185011
2,5.438290659296996,0,53221,583,41.71841811253584,32.59709624563433,63.90832254616238,30.2229966021009,48895.184253034684,88.86163479525128
3,3.5822986389746845,0,51038,885,34.084004430007816,31.19937586789947,49.858539425051546,29.449824437537085,42001.07798887326,82.91704775430232
3,10.007561975725187,0,77031,722,68.72340634957222,46.08129137601568,85.04961378276059,31.383117647502385,69246.70841392601,88.79861557137366
5,4.71063669730342,0,60082,1239,29.26807493880514,21.16472588882589,41.14736632117828,23.43532034312007,48883.06304428448,78.74566419725083
9,10.102760633491988,1,59648,1500,100.0,86.98957655893632,112.2580076978155,35.72638130570322,42890.392914516975,72.09644920096012
0,1.0065773271827485,0,45364,0,19.122174157561634,20.186292969824972,36.659675118457045,31.253839084292284,44651.81461827275,99.58086736168221
3,4.386010650287311,0,79568,801,45.06542459381655,34.845110583177515,65.83453212099296,32.77819320356107,70774.43418753531,88.02526438663908
9,3.6528173573853815,0,59110,1500,30.966809710000994,18.378224541385258,55.1958519637031,28.299504948468513,41473.87165185538,71.41464616390552
3,3.569240971754721,0,50958,645,29.43821579583654,12.197386613276167,44.32017039111215,28.199199183646847,44730.947979561155,89.04585235544603
9,1.7500528174200896,0,54096,1500,23.00856704814586,20.256345164748367,51.438043762779365,29.813417956731783,36152.51938312883,66.80411903636633
0,3.058366974515519,0,52436,0,32.791770077236805,20.664299829208055,55.19683658257852,30.043617616536984,52436.0,100.0
8,7.111045268741819,1,66177,1500,79.18346358539387,78.79935318661941,98.62657037784315,34.2520651441185,50103.93492874949,77.17654673774192
3,4.204971801215189,0,71754,696,38.88742544420356,28.395959158344148,62.65925914202938,30.418863441155047,64336.34049377644,90.4499446219961
6,5.5913426056206275,0,69544,1467,41.02108350280538,21.377574321067556,60.65138448318817,29.129455051927525,54625.315569052036,75.117370985923
2,5.145535683819074,0,57638,512,40.902139509150885,25.404390729177504,71.17788744957497,30.96812221324154,52912.445323956905,88.02079816006687
9,10.63495417499884,0,45179,1500,79.35753562021773,54.1336961850081,97.9666043553199,34.83489884500843,28303.12877299951,64.24574102539205
2,10.95828898911567,1,48873,517,100.0,87.29684004299469,113.77102763899708,39.934239139414125,43583.58263048661,85.67747381007179
7,6.422526688214461,0,62570,1500,49.30011457570218,34.97475334253306,62.63479904596603,29.012901460694927,47912.46385087369,75.8302420015737
7,4.6317154534716485,0,62157,1500,30.795727331413353,23.16253491659462,35.23824677906964,28.271468866973713,46934.52451152256,78.34462708775041
0,2.174807744026,0,49460,0,32.645476336855,30.009273185826817,58.67574254547281,28.967496947080903,48460.030512483296,96.87770603785025
9,11.487431673203044,0,45352,1500,77.76948379263156,56.327492562347956,108.05717688297725,34.25967737136831,28285.80133246249,62.16177201629905
1,1.662496393903272,0,66586,266,19.740236423057368,19.78256975901966,22.60624681454796,28.759805022740046,62532.8666799734,93.93163732759147
7,4.274153053251085,0,50344,1500,41.60439493811411,27.215809314514697,72.14038436031441,30.354983277404568,35336.197255607105,69.87005597279921
0,4.278728212870046,0,49507,22,38.042647201050336,31.290706694789936,62.44884169234001,25.903842664352403,49507.0,100.0
7,4.524414147542364,0,77885,1500,37.85415023074468,24.97311279956156,46.58639330496989,30.784058911099322,61637.50760009923,78.57722028565234
7,2.807155275996502,0,61865,1500,35.4905546113575,21.175321022047765,53.9355503937788,29.575682246520927,48208.881871858364,79.00496449693804
1,9.614775740160669,0,72213,272,60.51238583544969,38.52156305196984,67.21359160834014,29.693023273736532,71487.30884560934,99.10045942140538
3,2.3474764816258813,0,49477,776,23.125607129730156,5.620103956637237,40.208774380818824,27.086126899237534,41787.24762661053,85.9083236646494
5,7.983973250684791,0,51533,1226,55.957682855108985,42.58670849033692,75.37485235910225,31.652397813617913,38587.10595911996,72.82051507071279
8,2.362306293763992,0,68396,1500,29.452675541508114,15.456092733695641,48.034400246804466,27.451005878578947,52615.040951545314,73.54672916166798
7,1.775892013522522,0,57755,1500,28.711039501081792,25.73030858921212,42.74026345776358,27.261206996897243,41598.174448041864,72.06985843483129
7,11.003724540544642,0,45865,1500,69.26385794399019,47.787818551510966,79.26565918923345,28.844015461930322,31125.02583693361,66.591085152284
6,3.0914164295057622,0,56173,1500,26.20822656457557,12.126299602663858,45.80265704278904,27.299486323040618,41306.087404822385,75.73102361719121
8,10.033751700156747,0,78371,1500,77.81159709060839,49.99719731126397,87.66374655853569,33.274827242357894,62561.618933589365,79.70291298642644
1,6.990939582178494,1,56254,280,74.52172510569766,72.92774734324568,102.36905120041469,30.4271839781123,54921.332644376176,97.96064354871773
2,1.8564217156964657,0,49018,554,24.557699194929974,9.670559546275445,43.19376752775237,30.75963608888424,43090.78133902034,87.44702986967981
9,11.509930105818743,0,50192,1500,76.44817815183177,55.87350473409968,92.02681239571285,30.004238485976938,33228.80728651548,65.22638264279715
7,3.7165728369108177,0,47015,1500,39.338477259743264,21.471604929582483,63.57969824761119,30.386247487426914,32201.696367532317,68.57864842674468
5,10.45609879887867,0,48380,1320,64.44469310065476,42.15537984300024,78.26010191777507,32.23070576862489,34982.40209861326,73.82965760828027
9,2.856910063630206,0,73343,1500,19.909961846112516,14.731854633778324,37.58730052798331,29.65626794943809,58126.06513748913,78.7834888941668
8,10.393371703560382,0,48770,1500,64.01553265048855,46.68131561603477,76.69633599500784,32.785490736566295,33570.39730919245,68.25987535920005
9,1.1455169419582338,1,50829,1500,55.0341972608606,61.71481726764617,92.19778319256598,32.20776894145391,34031.91111434787,68.1609546627603
3,6.629585022264288,0,79381,684,51.33540751879763,30.708601209105993,60.49787919563692,29.496727057554384,70959.74653454889,86.864353706865
7,9.463868373637125,0,60545,1500,65.669953662626,44.735156391789495,91.80547194669889,33.53750641871938,43883.20516323335,74.26302093364234
9,11.282750692420617,0,63263,1500,74.97207389247495,56.85244973266896,94.71437089274274,33.13320427809828,46377.58715100604,72.09965029390678
2,11.001223498271358,0,70675,394,76.70653865475933,52.461729194267,113.71154629918661,33.40528085779284,66846.76789487178,96.00017089389075
2,10.015873565024094,0,70362,453,61.199925598646516,44.0170457238704,73.44479923262304,31.617529055547074,66619.82168664134,95.12230309847068
7,10.770104846274345,0,45148,1500,62.8610342527337,44.65248101068986,90.24441229294067,31.885297280303256,29474.169920360724,62.157534158041635
4,3.1914165442078417,0,46754,1004,32.80948394735798,28.171587368315222,57.853419889285604,28.42720277382066,36010.88938638039,77.0398593037923
2,4.126027252829017,0,71745,441,30.387512816304138,19.40762219471041,43.826285089671615,27.749421766269737,67104.40655946138,95.50324557507211
9,4.178653774131644,0,52378,1500,29.58869212323319,15.15228877145109,49.518796907909646,29.934341416331335,35894.295480888264,68.07400752130683
0,5.147593241018687,0,65140,0,46.85776575462911,28.92894846769678,66.37876581007013,28.45412603468306,65140.0,99.68236636322352
2,5.326527374237076,0,54371,486,42.88443595656444,30.774481089529193,58.46239311721855,31.889662836339475,50482.5393534375,91.697166660633
8,6.99010857120143,0,71999,1500,50.09300860123258,28.786943035542578,67.87552371057093,29.315494724117933,55197.47825852605,78.4574957741189
4,2.7586773970308553,0,57779,1063,29.039756968980853,18.150173938016707,55.80647389291051,24.944733563620893,47638.27343861631,81.75473833916577
9,8.603713301645882,0,76075,1500,57.48787145910609,40.54317559327105,78.85514395790716,32.41349615076201,58891.923139646635,80.10027318981624
1,2.843231932349571,0,75697,283,35.30236288838073,21.645285603292876,48.65057917686365,23.48912556052066,72272.51850925462,97.20906966594377
6,4.413393303150023,0,54795,1500,29.493886989771198,21.953133883853173,44.868880050384156,26.56567227647604,40625.94041047717,76.13960800697147
1,6.536796436667695,0,49218,290,39.90386427733638,30.830352043528606,58.65821564223387,34.53757009722119,46238.554022186385,94.06669029599077
3,9.76084617675825,0,56672,731,59.1223232908517,43.205260703406886,85.97572044287178,33.99804387423771,49835.88938765961,87.20792139351447
6,9.134161565626,0,76042,1449,62.116616066829764,37.29161140657192,69.885462618614,32.545588526597946,61877.78772483004,82.09080996684722
3,8.100877920515746,0,56009,742,64.53110830197117,45.488504561658324,84.59996665652503,29.530358764503674,48509.41169855253,88.93801743892585
6,2.7135058663818716,0,64544,1500,32.91294928943572,23.668833729960003,39.082445945641425,27.753334683525033,49810.39018600911,79.83262707083853
6,7.017498801771355,0,74381,1483,53.04970757997726,35.611074833134104,74.39225402479043,33.4342402257377,59680.08272698044,77.44985987719862
0,1.9619115197987398,0,70287,0,24.41022294257107,18.340400111225236,49.830501004921715,30.265715228624416,69366.64017069437,100.0
5,5.150994944763158,0,47586,1146,34.09232515383614,24.97432591066773,69.16353001762812,32.80479629136846,36307.86047006858,76.67767270515591
8,5.54868183318955,0,47648,1500,45.31835828638357,31.359349853016628,70.27303432806869,34.18491300868078,31083.20199610877,66.40375810740477
1,1.437925833903292,0,63101,188,32.31946449869212,18.606538437031205,45.48534051284815,29.959046992427655,60241.72422063003,94.12580679202759
2,4.01386909416969,0,66692,473,33.86905719330581,23.601856226113533,39.84572804999375,25.726290479798713,62591.71473787426,92.40564362426554
9,11.512144139931383,0,52407,1500,69.75735387588725,56.29787142381872,94.11691992534578,33.726117349187895,35433.944554882546,65.45477060270937
4,11.489958686126585,0,62254,996,71.27357744868145,48.32227609801424,84.30750609105522,31.273538821562667,53174.55050368002,87.97095439428406
8,4.875597596777933,0,60234,1500,42.376743676351765,33.85294240615026,65.0253365906801,27.620307262060724,45112.68779882732,73.86360968922766
3,1.4741011984315646,0,67211,768,22.929156918417483,16.20583792516272,36.098932471958555,29.6770301329097,59185.59916632535,87.92155401603334
0,2.970044332609997,0,74480,115,34.40029221862359,20.877288651691078,49.69324988384313,31.37960568065478,74414.67275361861,99.46024356491685
3,5.314395727768941,0,69846,742,41.404724267595576,27.79692019443938,45.14141224146312,28.42351387216664,62098.53985570254,87.37655541763336
5,11.425576677661528,0,60321,1108,70.92282524007874,49.5784961732227,78.97329445404813,31.958815860844783,48902.28819072713,80.77165646650722
4,2.5531896989090344,0,57646,1039,28.9109783943164,22.8585307411371,39.27769060186503,23.9968773475212,47729.02880055978,82.92862481440703
0,9.398674280350335,0,67117,20,59.29511051759828,51.02675915759611,88.07276460361427,34.293367384986354,67117.0,100.0
3,2.195507933121613,1,49893,755,64.68136437283125,65.49561348503897,84.93851146801654,33.38160359689725,43105.71771694792,84.80767456188603
5,11.793833351304045,0,54476,1236,78.0847387471033,49.73588019780608,102.74222395496272,33.719825744637035,42041.76835746467,76.29959336692622
9,5.197781490200485,1,62270,1500,65.49041451397412,59.22498055466914,82.36718793532673,29.084475882458754,45852.64188493538,74.46036565888213
9,9.527579927889617,0,66702,1500,58.9091037817774,39.549234369931106,91.88758399454234,29.062257837089106,48935.50205382478,73.43245638165703
3,4.76850191092245,0,49382,639,41.66919458044277,24.65608460637679,41.738884918743494,32.39226162072201,43573.84120072091,88.33402548024986
8,7.904357648746895,0,46785,1500,55.438375973716546,41.03848837175863,77.17668416972676,29.17499370900472,31502.86939656395,65.87879551389887
4,3.112176932140404,0,56735,980,32.07344320744239,24.71243313923533,51.90906675134145,29.42109362468753,47121.793845096545,84.22364406947997
7,2.606231212266588,0,75177,1500,27.07051870825223,18.36546136654581,35.733509795873665,25.921296108190834,60251.20491178951,82.26623173762559
8,11.318705535249444,0,75712,1500,73.86939285887439,54.33812075281048,87.08324354080987,27.388842105956016,58091.849919510234,78.70915093764685
9,11.094120056948768,0,61679,1500,69.6275709422253,48.99833705063452,84.1854589475615,32.63085071511293,44313.587506686024,71.55508049950106
4,10.762158342341706,0,62064,1011,71.62768942875648,57.60967778160296,93.77990262830633,33.710113407932035,53417.17889167374,82.19346108724001
5,7.8797679518325285,0,75563,1266,58.263980915417136,43.28928642621213,69.11169817144454,27.191341808980738,62728.81813405412,83.36585257326122
0,9.89095032337906,0,78092,63,72.48845330008609,54.32438561465334,94.05782789582217,34.741196672554715,78092.0,100.0
6,1.7594063060251242,0,71867,1500,21.22353531539582,9.063965077496121,38.223894527963,27.004708105660114,56269.688350674216,76.76979893660305
3,4.682679460797471,0,78754,717,38.35780414485965,22.165521112484797,60.330921128289496,27.66129287493506,71164.26586772627,89.1302459918574
1,4.450734372328719,0,64502,276,31.15876480716276,23.726489069431825,43.65960722533521,26.196405917330505,63277.746224745846,96.60865511175075
4,7.992098541478746,0,45760,1022,64.0917997925892,38.66736582198712,74.51409878412503,32.70358029892422,35458.03854481088,77.89875868910615
2,4.9155355081770455,0,69142,493,29.70023775486602,18.292263056905803,58.50322119308036,25.832781555161333,64616.84805963043,92.2216691998655
5,2.633574598080489,0,62290,1272,36.58221993306149,30.325204405496592,49.86362622413841,26.504746043146135,49718.36463319817,80.0652016386542
7,7.561137829548981,0,50499,1500,53.27303705920061,34.70770274261858,58.17785984817421,30.517428070150245,35196.133738498094,73.26150616279646
6,9.958223127359897,0,45364,1500,66.88325528923272,41.97934787731446,76.07198580756088,31.683113947653695,30533.7817564869,67.02963831781783
2,5.203358439059705,1,64797,418,70.18844672665027,71.80208595387845,83.80651342252897,29.660557759107032,58870.91738376088,89.11433698712743
7,2.454955866083299,0,77535,1500,27.43028262098295,27.495326818851446,63.588980802002375,32.65979989343901,62416.652693406606,78.32124427319397
1,3.1635701704410537,0,61105,299,33.758273850927786,20.396211068199296,48.19096316334653,26.629144070982225,57782.89648361129,95.05839019429226
9,3.6123163568632237,0,52939,1500,24.87834447520983,22.310944325218223,43.897635764010424,28.094716119805657,37862.65373780955,74.52562654386855
8,4.298873522939898,0,58936,1500,33.23373642922998,19.53091563420283,55.64591533212722,28.769815455699867,42317.88780504623,70.45072171922584
3,8.0707457755694,0,60863,745,51.128442458803704,35.34003859673454,62.54262970957373,29.329280725406747,53025.71891718621,83.89062871871782
0,7.610400329914909,0,57561,61,55.28902556725363,38.425786138272954,70.6588654546909,30.262047820647314,57561.0,100.0
7,8.65687847723743,0,55447,1500,58.30622337820641,37.68642940441662,67.81139943581178,29.974514945124106,40525.72390029925,76.86350078761619
6,4.987521829846645,0,75624,1472,43.028088351377264,33.62124309215663,48.587227272595314,28.41194984622939,60061.264793954695,80.55599307719244
4,10.063974170679762,0,57411,986,66.1437458743056,40.14173846991749,80.16317980342639,31.04920006916335,47664.128927497804,83.66847337057484
9,3.244964272713363,0,64465,1500,36.51776554264679,26.342626320489067,63.287791917500094,32.233737602023766,46988.684694748736,72.99031506031815
4,6.159448222699694,1,64642,992,72.0958696584547,74.76376707368999,101.2737649572789,32.63707397234812,54912.06935530587,85.96950515568732
6,9.810325936955733,0,76262,1423,64.34240858402987,48.20833988579773,90.06794568571682,33.5893277105458,61234.497245864,81.24710849525056
4,2.981745125058812,0,75363,986,35.45554269530663,26.78374012985727,45.89886048957733,28.969354020674263,66966.87877229633,89.28357389743793
7,2.2084942511486125,0,47107,1500,30.58910149584643,27.753568619897848,46.197931231914666,29.42829547380317,31943.70757914537,66.3824933050501
5,10.720523644567887,0,52928,1197,61.204395440588996,41.96460734008955,67.3505644136789,31.943867623919555,41274.04174681371,78.3980299315426
4,4.7722262903511545,0,64317,1071,33.75557750683217,17.529999660315617,51.95080669675143,26.875520555343446,54508.80106150071,84.60260332605743
8,8.522571373999352,0,70017,1500,57.203902176472845,40.583559065818804,72.0732517989323,32.02065999785273,54866.298517759904,77.15832195985384
1,1.2788346469033232,0,58528,192,20.21998987081023,13.650943667348399,36.11699709910755,27.465051609494246,55940.74405260109,95.99249604560096
0,8.590515772503945,0,58313,0,57.62544521976015,31.874529369672658,75.86442133550482,29.147141708591942,58313.0,99.27070398590907
7,4.477114427016676,0,46559,1500,41.36652363634261,24.45616150340628,53.26413106241312,30.8126905440377,30702.616717517776,66.04506536203166
2,1.6131493894618592,0,60167,447,24.512661972319655,12.14835923535594,49.41915050817672,28.102740079537853,57266.258476683455,95.8635820686398
6,7.707940377029288,0,60343,1478,55.27815640024259,35.43657777811841,72.77044343310234,31.576625004778016,43690.78798247456,73.30130046177356
9,3.648841976804906,0,52523,1500,36.59727772704166,24.21339735253439,51.1358825860827,23.66597341572046,35562.911986595005,67.01687970207034
7,5.25487966257068,0,73439,1500,46.645269338581194,31.400192692189265,51.274431240454355,30.554119963750267,57875.03086791404,79.48253078470529
5,1.8863889351516496,0,60524,1287,9.151883868433512,5.0,33.29732454535632,32.84397031913704,47837.548724082124,80.06374522610093
9,2.6187957620443987,0,58285,1500,26.16084656903173,13.29683843338752,44.608412205165,28.553343350298263,41878.21504093903,73.3115868507041
8,4.277749590454281,0,55973,1500,31.9739090159729,23.891543146217334,53.77866478881191,28.775183204020507,39936.07851020627,71.80611748678227
6,1.9873545061617284,0,67694,1500,27.313353210282905,19.585634692088757,49.0845380746352,28.004181001891396,52564.06561184844,78.55754234954254
9,11.019088911549467,0,49302,1500,67.78492477982405,48.036133340504996,80.45633298835996,32.54769906221214,32995.03757484923,66.29223876638159
4,1.0665174750237627,0,67391,1100,20.71189545969442,21.614371699123012,42.023330501637105,27.75365471048434,56960.2023996084,88.3873519961787
7,6.322462407507426,0,49611,1500,50.87302741954967,36.26261540784391,64.98671399368394,31.49405394828196,35543.567102044755,71.54836109222434
1,2.355722039458066,0,54372,239,23.763680503399527,15.16794526325767,51.8426968036203,32.59231187804085,53385.48824284078,99.86740258515427
6,4.384469984257434,1,69312,1464,68.73642828484827,67.6922758297091,92.88703254027033,34.11304052431819,54840.79748808255,78.39151027238715
3,11.18665515800092,0,59080,849,78.70241490580673,55.486967318783044,90.01101107247607,31.85154830844099,50391.72353049595,85.8561787625728
8,2.7786400860138554,0,60082,1500,33.05127772942718,25.599067803444477,63.18041316574421,27.823482048437405,43741.690191292204,73.30945552986383
0,11.62415551690166,0,75677,5,65.1918908011084,45.45544185340531,91.52262528739132,31.505372332277474,74585.72666752701,99.34970630139168
6,3.2637381468836386,0,65874,1500,29.85995722803769,13.130286457563237,46.37211190270509,28.388395820855877,51636.587547975876,77.11489729454371
5,9.157227193135125,0,53378,1388,62.56521764206061,42.04865985644552,77.5245138994809,28.564762391034733,39738.212256720486,75.0309624592266
7,7.013449913870429,1,46597,1500,82.8311688504618,77.98779089677707,105.6562004805242,35.6263664741073,31446.80927375341,66.44927274752038
4,10.729266003564351,1,56600,998,97.38458482638552,93.38601564107645,124.77196610673853,36.11992986751892,46882.99785374555,83.50137299406201
0,7.09392581053444,0,48747,0,47.27068459772454,29.945896634621633,56.33766641027048,27.409830724269057,48188.90367135856,97.5377731843185
0,6.880151410719395,1,58879,0,79.73957172784182,69.27665676700676,106.34900694680125,29.94948978108491,58222.134282811174,99.34322998282035
8,3.1500380040523988,0,58017,1500,25.31576650078727,17.97854537679399,57.398756301612984,31.027604325399764,41654.67000562107,71.75489097586683
9,2.828522982568246,0,69815,1500,34.64128624306382,27.713848056179522,59.14265480380695,26.44472656502523,53703.58106143756,79.70505599394434
5,11.081380662270657,0,63964,1141,79.75030818109413,54.2515239611563,86.15005666174983,32.05986952704815,52271.398663566986,83.39670892978529
9,4.606220187350375,0,73812,1500,40.004570779002485,37.53539749345151,66.41124734187139,29.49386084979477,55899.75174054813,77.79135281846928
4,5.092904804591855,1,69714,1009,69.3023312553137,77.10162414267813,101.68851933357428,34.73503648251407,58822.68317505241,83.21981277930588
0,9.358060242712272,0,63890,14,66.49480621312959,46.25647349099504,86.59547889979909,33.55076875139898,63564.10252469477,98.9148639760288
5,4.727058306650881,0,49725,1246,42.49493765504777,30.493308985866314,54.18706712937519,27.692413730273376,37232.67170525538,74.87106536349751
5,11.47268691302903,0,65684,1254,70.98573083461804,55.16493748106719,90.20076598112801,33.99199418175415,53564.383492772,83.2654397542214
2,9.117205458986803,0,71325,597,60.34680944818525,41.88342770520915,84.21459072947842,31.158235415711268,65580.40877522442,92.51000827238164
7,7.57172166830762,0,77542,1500,49.81093664589762,31.651301583114265,57.15222965502087,29.610106248733384,61751.83015329,78.51285656936841
0,10.689846765992277,1,58092,16,99.27265795464123,93.0465881931899,122.4939030201534,34.878431594123,57646.33093843007,98.17246024624328
0,1.5456649918443102,0,75382,16,24.222870659447793,18.81366083135464,41.63772365469883,32.82735181438759,75382.0,100.0
5,3.8276896140812964,0,70457,1318,30.237784799053003,17.93707011127385,55.09814288603648,29.169057258806895,57747.43917473711,82.57376187204889
9,6.11539967643001,0,51131,1500,40.20361667401057,29.259188352806433,67.9317581534377,27.090734783257652,34367.15785744365,67.29262850432525
0,3.496763934186731,0,70215,29,25.853742610763327,17.457377753101213,28.91987640825687,25.884163110377823,69120.84472872464,98.39612640969527
5,9.182957060323671,0,57612,1174,62.99745861467857,42.557838264905534,87.05746459189642,33.44068622613486,45641.115673418506,80.56463704692018
0,11.111288341590978,0,58091,0,70.49902885985436,46.20596168856269,94.83403882633337,32.01858718577868,57571.110736641436,97.52348054960639
5,5.661471319240158,0,74759,1179,42.88948586192666,30.508252549838854,69.90531721433064,30.62233765881049,63057.064239485175,84.4249126753923
2,4.763458601230845,0,45559,351,41.13992261787589,27.734516364955173,54.314193838500756,28.48123184724819,42935.598149379846,94.4091802295987
7,11.577058053513229,0,45713,1500,68.38048038912426,49.0051625794219,83.69245393843516,26.062179174035396,29131.74859446218,61.858627162983886
5,5.8933767611029495,0,60184,1234,39.11562012965878,30.66028457902105,46.260144253437595,27.144797722795317,48732.55735735722,80.66151080250455
0,6.379532404942116,0,60261,23,48.10307161955487,34.598415611411994,49.40142585849509,28.797529650517912,60261.0,100.0
4,4.8681485957609585,0,65372,1002,30.697348180902008,22.482882124136708,46.76773472905464,25.202469220810404,56238.272568586835,84.77556244521584
7,11.005033203133522,0,77140,1500,68.73024336099648,45.94646208002763,84.82312678093405,29.428164763979634,61291.404477230404,79.64382332725009
2,7.258510316100359,1,78024,580,93.62478344339118,90.23477246843329,122.70641207614804,34.136507614567606,71227.17782884446,88.17311295635058
5,9.383920458998091,0,77544,1250,55.17691498072783,35.229723202594414,77.290127822917,30.520579868573506,65187.75661497366,83.85713806432494
4,9.92987390185975,0,45037,1040,62.50065770964513,37.302492389519074,100.6407270996934,33.84010192586526,35836.74820525718,77.96023072359617
5,4.76033946108984,0,57697,1231,28.18723328700036,15.4471293784839,41.46797934226625,27.7637241629883,44500.58270665456,76.60033908023101
9,5.7706376445241805,0,76707,1500,42.68454793151018,34.016239197788614,54.174295254523955,30.049211167479985,59478.75025188585,78.17943587931879
0,10.333189518468911,0,71016,0,76.49862973367112,55.38463209436288,97.96057133208244,31.43676391643371,71016.0,98.31135112092994
6,4.995808868433913,0,79600,1389,42.31363152612156,34.86731256001332,64.59977429132714,30.591117743179517,65078.23448858172,82.11812792389374
8,9.733286467970364,0,68984,1500,60.59753579424695,37.12606895530632,70.32538458764657,33.56826106306862,54316.868034390645,77.56869632671753
1,11.350915548318808,0,50167,360,82.66163096794952,67.14401455863458,110.45580325306611,34.4143976621791,47308.66056250413,92.29917123114855
9,7.855314103748077,0,45432,1500,45.564807471148335,30.76062848884242,56.22371884939281,29.027865849206513,28356.621347209304,63.88958113643561
4,9.157900161970778,0,49151,997,63.059216608638984,37.10007775228172,75.35703508555314,29.14309056247135,38723.28292036634,77.34221118619597
9,9.856070432452483,0,51411,1500,64.6049160977271,54.006573936311575,85.19889469426002,31.989862395384353,34490.91502897793,66.45283213816246
3,10.295436137863067,1,75788,793,95.24205728476325,81.42903105317691,110.27804827929036,33.38625468048178,67909.66371497056,88.74866442248315
5,5.345586716424756,0,71623,1354,45.763390950768006,30.442790811468747,49.001790138193044,30.044140515159032,58534.561079264255,82.05125363319775
5,1.5638980509359799,0,67104,1186,16.909593213303395,11.013706287553712,37.40420917085958,24.348507375193215,55301.14467972197,82.45955366848081
1,5.420638983604134,0,45256,189,43.66630808738232,32.34274823116893,73.32088287592605,30.48945656663023,42344.23663285885,93.31816913561858
1,8.411318527624989,0,78439,249,57.98488425194752,37.4242050726298,81.19024793266722,32.33378159043372,76668.50049994659,96.67972811430234
3,5.9538542435887205,0,78257,692,40.41420790237504,32.44719844676563,68.6945206224407,30.754326515811435,70988.93514609234,90.3146150330879
0,9.238594659464384,0,63066,0,70.94295119940851,52.67461051762893,82.51147841176436,30.935879063275525,62323.97151340105,99.2641720931635
8,4.926806724155303,0,77746,1500,38.72484730396832,27.183660391899686,58.53929515025324,28.990437564700585,61375.56387158254,79.12053274265348
6,7.982185552144325,0,47460,1500,54.21767589974809,43.24969086766964,62.76217325711745,27.82328020861272,33271.44624179599,71.78683870998445
6,3.0506178533937205,0,79743,1498,25.11470339048989,17.308865489990634,45.074574882159546,29.363709761951313,64911.258661811655,82.54508865683401
2,9.243063803094525,0,48216,537,60.39861675989072,41.17644831788868,87.93767027467715,32.88478422876112,43142.04922632799,91.1363219932118
2,7.0026556569432845,0,59267,528,61.68705131881134,51.173346989803264,93.95760127334103,29.69039772227523,53107.009513842866,91.63648649043532
0,3.2447082740126065,0,54581,0,29.959982070205108,22.154931618303124,65.29704439242286,31.753038574635866,54581.0,100.0
2,4.21102290847588,0,49515,504,38.648624257447615,23.111431449042655,62.6583144737588,28.703447684833876,45281.02541589085,92.72953930011455
2,9.234695794400157,0,67076,408,65.92621763196834,42.747275221590606,84.73536063699433,31.026842087758702,61369.61609534699,91.99619703317829
3,6.3086135922767275,0,54776,719,45.63605640568316,32.02107204658922,70.38995532592158,34.338989317464055,47212.84028625217,88.18271053325657
3,3.376345844323794,0,66947,753,29.83377771019997,11.291651293690514,48.99068555018022,32.12309458259008,59921.5448109925,86.87365957986692
2,11.639983094073274,0,47963,499,75.56123487649722,50.3609065526877,84.05916022294991,28.831537914696547,43097.595375587836,89.3825790365539
9,8.866375217985766,1,51786,1500,88.12558424550683,81.28633301798725,101.39587721176898,30.553676305281964,34470.95601174004,67.17934815883375
7,11.528483157937757,0,58866,1500,70.98319042575746,49.019443216759356,94.16170561919218,30.430955703341304,43684.610290666795,75.0651989369643
7,5.698155498963775,0,77305,1500,48.190226966116185,28.703385885308087,80.01261520679193,34.57345828096352,60871.07115709394,78.71498325870701
0,6.226103747608925,0,62360,49,45.783403303479375,30.254319146676103,69.98897297839865,29.384700099086167,61273.96237249987,95.76468824273397
6,10.877507378035212,0,77813,1487,75.45373608149976,57.536830845711364,78.9308673444711,28.366147491977856,62306.95372518715,79.80634260377106
1,6.775542742699231,0,46193,234,48.41808027228055,37.785251511967935,63.7890591670402,32.56801783130155,45055.7105197641,98.76226852480046
0,8.780068030962338,0,49512,55,52.31436236304824,37.00251923304986,68.31633487537607,31.65318814054087,47736.23197367661,95.93998245288665
2,3.7739016524508298,0,67666,453,16.74053149808589,11.442732143096157,20.91733835544398,31.17526368549724,61765.28366030863,91.41839605883361
3,5.913991155729046,0,61630,853,35.379213544381784,24.118942487219662,42.27182303592131,29.56560865167014,53532.65737583543,89.73618587287794
5,2.3579485239139064,0,53983,1169,18.45994028824822,13.867198452153445,37.71295944568587,27.953270968136117,42214.84230928533,77.91993648439717
9,3.2657803946465784,0,45636,1500,32.661591627372374,23.2733895178587,53.326724756974414,29.77153999845757,28760.053105658608,62.78446576507559
4,1.010377567943942,0,48775,1032,15.195224373649019,11.933220945038421,27.19563195511084,26.269661237858287,38530.060153028644,79.28676962584507
3,1.4319155681352624,0,47421,894,12.288920960355519,10.609421372004284,21.29454613786647,29.31455542377992,37917.36791726007,80.31533049496483
7,11.750122054946223,0,58025,1500,73.09608183235643,46.3228273259007,96.56550979610368,35.441792254080674,42598.701289868724,73.39542346040864
3,3.6658906465043852,0,54280,609,27.920312896867657,18.303144261348557,42.84352900176307,25.26164084029873,48075.67160980105,89.15957200864437
